vor_id,ident,region,lonx,laty
4596,TRN,ZU,109.29333333,27.86833333
4597,WFX,ZU,104.49166667,30.60666667
4598,XIC,ZU,102.18333333,28.00333333
4599,XYO,ZU,105.42,28.17166667
4600,YBN,ZU,104.55666667,28.79833333
4601,ZYG,ZU,104.67666667,30.11833333
4602,AKS,ZW,80.285,41.26166667
4603,FKG,ZW,87.98333333,44.17333333
4604,HAM,ZW,93.66833333,42.84333333
4605,HTN,ZW,79.86833333,37.03666667
4606,KHG,ZW,76.02333333,39.54666667
4607,NLT,ZW,83.38166667,43.435
4608,QIM,ZW,85.53666667,38.15166667
4609,QTV,ZW,89.61166667,43.98833333
4610,SCH,ZW,77.24166667,38.42833333
4611,TAI,ZW,88.08333333,47.74666667
4612,TCH,ZW,83.345,46.66833333
4613,URC,ZW,87.475,43.91
4614,XFY,ZW,89.54,46.795
4615,XKC,ZW,82.84333333,41.67666667
4616,CHG,ZY,120.43333333,41.53666667
4617,CHI,ZY,122.61666667,39.26666667
4618,DBL,ZY,121.57,38.96166667
4619,DDG,ZY,124.28333333,40.25666667
4620,DHN,ZY,122.115,41.645
4621,FYU,ZY,124.80333333,44.91166667
4622,HEK,ZY,127.31,50.16833333
4623,HRB,ZY,126.26,45.62666667
4624,JMU,ZY,130.465,46.84166667
4625,KYU,ZY,124.00666667,42.63166667
4626,LJB,ZY,125.85166667,43.77333333
4627,MDJ,ZY,129.56333333,44.515
4628,MZL,ZY,117.645,49.32833333
4629,NDG,ZY,123.92079444,47.24395556
4630,SEY,ZY,123.47833333,41.64166667
4631,TGO,ZY,122.19666667,43.56
4632,WQG,ZY,129.785,43.29333333
4633,YNJ,ZY,129.45166667,42.88333333
